"","id","neighbourhood","price","latitude","longitude","currency"
"3752",9618589,"Sevilla",48,37.39986,-5.98772,"$"
"3753",9742907,"Sevilla",40,37.40298,-5.98608,"$"
"3754",9798104,"Sevilla",40,37.39272,-5.98864,"$"
"3755",9853549,"Sevilla",42,37.39911,-5.97491,"$"
"3756",10006083,"Sevilla",29,37.38196,-5.97258,"$"
"3757",10023512,"Sevilla",30,37.41182,-5.98666,"$"
"3758",10128523,"Sevilla",38,37.38453,-5.99671,"$"
"3759",10647122,"Sevilla",46,37.3788,-6.00123,"$"
"3760",10683649,"Sevilla",31,37.39221,-5.99079,"$"
"3761",10691549,"Sevilla",33,37.39747,-5.99609,"$"
"3762",10975977,"Sevilla",36,37.39764,-5.99676,"$"
"3763",11092847,"Sevilla",22,37.39351,-5.99748,"$"
"3764",11258337,"Sevilla",50,37.39536,-5.99271,"$"
"3765",11415484,"Sevilla",39,37.38648,-5.98855,"$"
"3766",11635998,"Sevilla",42,37.40154,-5.98269,"$"
"3767",11665144,"Sevilla",45,37.39228,-5.99648,"$"
"3768",11683177,"Sevilla",31,37.3852,-6.00205,"$"
"3769",11798955,"Sevilla",49,37.401321,-5.993279,"$"
"3770",11832784,"Sevilla",23,37.38347,-5.98326,"$"
"3771",11847427,"Sevilla",42,37.3915,-5.99786,"$"
"3772",12155856,"Sevilla",29,37.39652,-5.98493,"$"
"3773",12355377,"Sevilla",25,37.38667,-5.96873,"$"
"3774",12422606,"Sevilla",40,37.38581,-5.97881,"$"
"3775",12985003,"Sevilla",44,37.39495,-5.9931,"$"
"3776",13001411,"Sevilla",35,37.35373,-5.97653,"$"
"3777",13244333,"Sevilla",27,37.39208,-5.97884,"$"
"3778",13256128,"Sevilla",27,37.39212,-5.97884,"$"
"3779",13385132,"Sevilla",49,37.38927,-5.99906,"$"
"3780",13436877,"Sevilla",39,37.39826,-5.92266,"$"
"3781",13804135,"Sevilla",29,37.40082,-5.97774,"$"
"3782",14089509,"Sevilla",25,37.3742,-5.97608,"$"
"3783",14186773,"Sevilla",27,37.37417,-5.97488,"$"
"3784",14315400,"Sevilla",47,37.40006,-5.98503,"$"
"3785",14346905,"Sevilla",29,37.38158,-5.97328,"$"
"3786",14834225,"Sevilla",48,37.40119,-5.9957,"$"
"3787",14852532,"Sevilla",23,37.39043,-5.97087,"$"
"3788",15108171,"Sevilla",28,37.38494,-5.98177,"$"
"3789",15206248,"Sevilla",38,37.41667,-5.98731,"$"
"3790",15244945,"Sevilla",32,37.39653,-5.99146,"$"
"3791",15440991,"Sevilla",30,37.38984,-5.97599,"$"
"3792",15805593,"Sevilla",38,37.37901,-5.97506,"$"
"3793",15877284,"Sevilla",40,37.3969,-5.98982,"$"
"3794",15909986,"Sevilla",40,37.39373,-5.99097,"$"
"3795",15932132,"Sevilla",28,37.38575,-5.95669,"$"
"3796",15971857,"Sevilla",39,37.3992,-5.98619,"$"
"3797",16079074,"Sevilla",43,37.39255,-5.99756,"$"
"3798",16213112,"Sevilla",25,37.41099,-5.96958,"$"
"3799",16242281,"Sevilla",38,37.39967,-5.98735,"$"
"3800",16753028,"Sevilla",30,37.3953,-5.96221,"$"
"3801",16944539,"Sevilla",41,37.40004,-5.9931,"$"
"3802",17219843,"Sevilla",34,37.40748,-5.98704,"$"
"3803",17401447,"Sevilla",45,37.39928,-5.98731,"$"
"3804",17634814,"Sevilla",28,37.39805,-5.97923,"$"
"3805",17637502,"Sevilla",30,37.37449,-5.99915,"$"
"3806",17800078,"Sevilla",50,37.38161,-5.99946,"$"
"3807",17834473,"Sevilla",46,37.38397,-6.00435,"$"
"3808",17846955,"Sevilla",32,37.37911,-6.00052,"$"
"3809",17994276,"Sevilla",32,37.39202,-5.99064,"$"
"3810",18006306,"Sevilla",41,37.39363,-5.99071,"$"
"3811",18122095,"Sevilla",25,37.41493,-5.96796,"$"
"3812",18220798,"Sevilla",40,37.37333,-5.99449,"$"
"3813",18244954,"Sevilla",37,37.38131,-6.00264,"$"
"3814",18529698,"Sevilla",42,37.39985,-5.98784,"$"
"3815",18727007,"Sevilla",31,37.39355,-5.99415,"$"
"3816",19018153,"Sevilla",39,37.3979,-5.99166,"$"
"3817",19201324,"Sevilla",33,37.40088,-5.95912,"$"
"3818",19310111,"Sevilla",18,37.38898,-5.98071,"$"
"3819",19331077,"Sevilla",31,37.40064,-5.98787,"$"
"3820",19795523,"Sevilla",44,37.38826,-6.00453,"$"
"3821",19823222,"Sevilla",25,37.37674,-6.01125,"$"
"3822",19854269,"Sevilla",43,37.39209,-5.99707,"$"
"3823",19868828,"Sevilla",35,37.35487,-5.97829,"$"
"3824",19896822,"Sevilla",27,37.38713,-6.007,"$"
"3825",19939214,"Sevilla",33,37.39111,-5.99614,"$"
"3826",19943217,"Sevilla",30,37.40301,-5.96872,"$"
"3827",20915151,"Sevilla",49,37.39436,-5.9918,"$"
"3828",21062870,"Sevilla",18,37.42045,-5.96557,"$"
"3829",21360850,"Sevilla",24,37.39373,-5.97783,"$"
"3830",21375270,"Sevilla",43,37.37221,-5.99614,"$"
"3831",21508503,"Sevilla",23,37.39144,-5.99761,"$"
"3832",21556828,"Sevilla",50,37.38507,-6.0032,"$"
"3833",21713199,"Sevilla",23,37.32773,-5.9705,"$"
"3834",21745472,"Sevilla",45,37.36738,-5.96649,"$"
"3835",21748088,"Sevilla",45,37.39503,-5.98566,"$"
"3836",21850971,"Sevilla",30,37.36752,-5.97625,"$"
"3837",21872266,"Sevilla",28,37.38639,-6.00783,"$"
"3838",22161038,"Sevilla",17,37.40632,-5.97634,"$"
"3839",22217584,"Sevilla",39,37.37299,-5.99792,"$"
"3840",22273811,"Sevilla",28,37.37304,-5.99822,"$"
"3841",22419337,"Sevilla",26,37.36914,-5.97476,"$"
"3842",22482620,"Sevilla",41,37.3993,-5.98931,"$"
"3843",22672445,"Sevilla",37,37.40183,-5.99287,"$"
"3844",22895783,"Sevilla",37,37.39521,-5.96741,"$"
"3845",22898308,"Sevilla",48,37.38779,-6.00293,"$"
"3846",23101940,"Sevilla",35,37.38793,-6.01061,"$"
"3847",23140111,"Sevilla",27,37.41973,-5.98662,"$"
"3848",23140171,"Sevilla",27,37.42144,-5.98584,"$"
"3849",23243892,"Sevilla",40,37.38338,-5.90516,"$"
"3850",23250015,"Sevilla",41,37.37367,-5.9824,"$"
"3851",23252708,"Sevilla",20,37.40579,-5.97874,"$"
"3852",23271304,"Sevilla",47,37.37359,-5.98308,"$"
"3853",23321216,"Sevilla",35,37.37398,-5.99983,"$"
"3854",23356696,"Sevilla",43,37.40549,-5.9837,"$"
"3855",23443585,"Sevilla",30,37.41083,-5.98111,"$"
"3856",23447388,"Sevilla",36,37.37971,-6.00202,"$"
"3857",23610661,"Sevilla",41,37.38881,-5.98346,"$"
"3858",23850095,"Sevilla",44,37.38866,-5.98528,"$"
"3859",24091304,"Sevilla",25,37.39224,-5.92015,"$"
"3860",24169204,"Sevilla",30,37.40004,-5.9425,"$"
"3861",24280987,"Sevilla",25,37.3833,-5.96156,"$"
"3862",24282255,"Sevilla",27,37.3833,-5.96156,"$"
"3863",24285588,"Sevilla",47,37.38797,-5.98534,"$"
"3864",24691301,"Sevilla",50,37.38527,-5.97709,"$"
"3865",25231009,"Sevilla",50,37.39513,-5.97969,"$"
"3866",25915320,"Sevilla",35,37.39203,-5.99062,"$"
"3867",25916341,"Sevilla",31,37.39203,-5.99062,"$"
"3868",26661152,"Sevilla",24,37.361401,-5.960049,"$"
"3869",27524005,"Sevilla",50,37.37895,-5.99694,"$"
"3870",27545726,"Sevilla",21,37.38572,-5.96715,"$"
"3871",27588413,"Sevilla",41,37.38595,-5.9727,"$"
"3872",27917419,"Sevilla",50,37.40052,-5.98629,"$"
"3873",28028575,"Sevilla",28,37.38499,-5.95374,"$"
"3874",28470179,"Sevilla",33,37.40264,-5.97316,"$"
"3875",28552810,"Sevilla",36,37.38056,-6.0004,"$"
"3876",28758422,"Sevilla",35,37.40064,-5.98769,"$"
"3877",28769978,"Sevilla",48,37.38055,-6.00078,"$"
"3878",29003157,"Sevilla",23,37.39839,-5.99834,"$"
"3879",29009594,"Sevilla",36,37.39627,-5.99002,"$"
"3880",29128029,"Sevilla",38,37.38723,-5.98195,"$"
"3881",29182274,"Sevilla",31,37.3949,-5.96785,"$"
"3882",29197562,"Sevilla",47,37.39027,-5.99189,"$"
"3883",29207306,"Sevilla",41,37.39154,-5.99179,"$"
"3884",29210412,"Sevilla",45,37.38993,-5.98949,"$"
"3885",29295430,"Sevilla",44,37.39403,-5.99403,"$"
"3886",29406548,"Sevilla",29,37.40802,-5.98015,"$"
"3887",29526350,"Sevilla",36,37.39455,-5.9678,"$"
"3888",29668191,"Sevilla",21,37.41037,-5.97865,"$"
"3889",29680186,"Sevilla",36,37.4008,-5.99182,"$"
"3890",29703764,"Sevilla",25,37.3971,-5.98738,"$"
"3891",29841724,"Sevilla",28,37.3853,-5.99597,"$"
"3892",29961045,"Sevilla",44,37.40204,-5.98828,"$"
"3893",30108496,"Sevilla",34,37.39336,-5.98062,"$"
"3894",30125057,"Sevilla",33,37.37123,-5.97883,"$"
"3895",30537920,"Sevilla",30,37.42659,-5.96527,"$"
"3896",31557864,"Sevilla",32,37.35759,-5.97251,"$"
"3897",31659961,"Sevilla",47,37.39153,-5.98962,"$"
"3898",32056059,"Sevilla",44,37.39592,-5.98359,"$"
"3899",32057463,"Sevilla",39,37.39646,-5.98462,"$"
"3900",32057682,"Sevilla",38,37.39827,-5.98459,"$"
"3901",32089753,"Sevilla",25,37.39537,-5.9799,"$"
"3902",32332375,"Sevilla",25,37.40889,-5.97776,"$"
"3903",32432289,"Sevilla",40,37.4009,-5.99597,"$"
"3904",32731798,"Sevilla",48,37.38623,-5.96437,"$"
"3905",32890672,"Sevilla",48,37.3863,-5.96575,"$"
"3906",32890973,"Sevilla",48,37.38612,-5.96397,"$"
"3907",32901041,"Sevilla",43,37.39506,-5.99616,"$"
"3908",32976527,"Sevilla",26,37.40951,-5.98077,"$"
"3909",33136441,"Sevilla",47,37.42712,-5.9842,"$"
"3910",33207214,"Sevilla",24,37.40784,-5.91698,"$"
"3911",33360914,"Sevilla",49,37.39215,-5.98655,"$"
"3912",33385487,"Sevilla",49,37.39348,-5.98854,"$"
"3913",33413422,"Sevilla",50,37.42853,-5.97099,"$"
"3914",33527636,"Sevilla",50,37.39499,-6.001,"$"
"3915",33628474,"Sevilla",25,37.36976,-5.97085,"$"
"3916",33847623,"Sevilla",50,37.40752,-5.98988,"$"
"3917",33850322,"Sevilla",36,37.39527,-5.99965,"$"
"3918",33933089,"Sevilla",25,37.39827,-5.99714,"$"
"3919",33939074,"Sevilla",35,37.37094,-5.97065,"$"
"3920",33969476,"Sevilla",30,37.41663,-5.97305,"$"
"3921",34101250,"Sevilla",43,37.37015,-5.9728,"$"
"3922",34104389,"Sevilla",31,37.40343,-5.9821,"$"
"3923",34166167,"Sevilla",47,37.38912,-5.9992,"$"
"3924",34167590,"Sevilla",20,37.40704,-5.97852,"$"
"3925",34249861,"Sevilla",31,37.37087,-5.97087,"$"
"3926",34310918,"Sevilla",30,37.40636,-5.97631,"$"
"3927",34445161,"Sevilla",24,37.39932,-5.98714,"$"
"3928",34540478,"Sevilla",19,37.37499,-6.0112,"$"
"3929",34568357,"Sevilla",22,37.40704,-5.97852,"$"
"3930",34826182,"Sevilla",35,37.40626,-5.97615,"$"
"3931",34858669,"Sevilla",23,37.39765,-5.9877,"$"
"3932",34859314,"Sevilla",31,37.39777,-5.98801,"$"
"3933",35006670,"Sevilla",38,37.39556,-5.99803,"$"
"3934",35140316,"Sevilla",50,37.37845,-6.00061,"$"
"3935",35441379,"Sevilla",30,37.39682,-5.99122,"$"
"3936",35539516,"Sevilla",45,37.4023,-5.92121,"$"
"3937",35540054,"Sevilla",26,37.42555,-5.96074,"$"
"3938",35853474,"Sevilla",50,37.39514,-5.99878,"$"
"3939",35867614,"Sevilla",49,37.39567,-5.98756,"$"
"3940",35891968,"Sevilla",48,37.39609,-5.99792,"$"
"3941",36192022,"Sevilla",21,37.408905,-5.98474,"$"
"3942",36193481,"Sevilla",35,37.39729,-5.98889,"$"
"3943",36217342,"Sevilla",25,37.38374,-6.00435,"$"
"3944",36351887,"Sevilla",29,37.42588,-5.96973,"$"
"3945",36374977,"Sevilla",29,37.41173,-5.96742,"$"
"3946",36513586,"Sevilla",43,37.3957,-5.99975,"$"
"3947",37491211,"Sevilla",30,37.396,-5.99282,"$"
"3948",37514261,"Sevilla",31,37.40516,-5.98062,"$"
"3949",37517096,"Sevilla",24,37.40755,-5.91702,"$"
"3950",37586432,"Sevilla",40,37.38586,-5.98971,"$"
"3951",37649278,"Sevilla",45,37.40261,-5.9923,"$"
"3952",37781727,"Sevilla",38,37.39737,-5.95913,"$"
"3953",37796841,"Sevilla",32,37.37853,-5.94965,"$"
"3954",37952791,"Sevilla",50,37.38078,-5.99908,"$"
"3955",37963640,"Sevilla",41,37.39665,-5.99256,"$"
"3956",38008903,"Sevilla",45,37.35391,-5.98284,"$"
"3957",38014057,"Sevilla",35,37.37334,-5.9571,"$"
"3958",38275067,"Sevilla",35,37.40491,-5.99156,"$"
"3959",38484178,"Sevilla",29,37.37227,-5.95928,"$"
"3960",38572215,"Sevilla",39,37.39874,-5.98651,"$"
"3961",38900518,"Sevilla",36,37.39709,-5.96889,"$"
"3962",38980224,"Sevilla",39,37.39798,-5.97776,"$"
"3963",39241528,"Sevilla",45,37.37912,-6.00963,"$"
"3964",39260823,"Sevilla",40,37.37405,-5.99903,"$"
"3965",39476339,"Sevilla",15,37.37467,-6.01112,"$"
"3966",39592307,"Sevilla",48,37.38595,-5.98764,"$"
"3967",39601775,"Sevilla",24,37.42741,-5.96608,"$"
"3968",39833232,"Sevilla",30,37.38882,-5.98647,"$"
"3969",40128519,"Sevilla",50,37.39503,-5.99043,"$"
"3970",40178171,"Sevilla",40,37.3981,-5.99444,"$"
"3971",40436417,"Sevilla",18,37.37258,-5.97559,"$"
"3972",40490629,"Sevilla",35,37.37847,-5.99904,"$"
"3973",40525053,"Sevilla",35,37.39039,-5.99416,"$"
"3974",40585251,"Sevilla",49,37.39245,-5.98445,"$"
"3975",41170645,"Sevilla",38,37.39606,-6.00025,"$"
"3976",41263080,"Sevilla",38,37.396,-5.99991,"$"
"3977",41367748,"Sevilla",40,37.36823,-6.01076,"$"
"3978",41423180,"Sevilla",49,37.38299,-6.00174,"$"
"3979",41607183,"Sevilla",40,37.3824,-5.9761,"$"
"3980",41762912,"Sevilla",45,37.39861,-5.99354,"$"
"3981",41835491,"Sevilla",28,37.41053,-5.98603,"$"
"3982",41853863,"Sevilla",21,37.40078,-5.99065,"$"
"3983",41883243,"Sevilla",43,37.39551,-5.98842,"$"
"3984",41892911,"Sevilla",41,37.3902,-5.98568,"$"
"3985",41930248,"Sevilla",34,37.40602,-5.97282,"$"
"3986",41994351,"Sevilla",22,37.40447,-5.9731,"$"
"3987",42007271,"Sevilla",24,37.40596,-5.94226,"$"
"3988",42104255,"Sevilla",24,37.40992,-5.98221,"$"
"3989",42221724,"Sevilla",19,37.38404,-5.99674,"$"
"3990",42223407,"Sevilla",20,37.386,-5.99675,"$"
"3991",42276225,"Sevilla",21,37.38517,-5.99705,"$"
"3992",42467709,"Sevilla",50,37.4099,-5.98615,"$"
"3993",42585647,"Sevilla",39,37.39618,-5.95317,"$"
"3994",42813043,"Sevilla",32,37.37359,-5.95156,"$"
"3995",43007818,"Sevilla",40,37.39814,-5.99159,"$"
"3996",43074986,"Sevilla",26,37.40574,-5.94272,"$"
"3997",43086929,"Sevilla",49,37.38688,-5.99669,"$"
"3998",43226016,"Sevilla",32,37.38155,-6.00155,"$"
"3999",43483554,"Sevilla",40,37.38733,-5.98529,"$"
"4000",43492969,"Sevilla",46,37.38742,-5.98672,"$"
"4001",43493977,"Sevilla",50,37.3873,-5.98689,"$"
"4002",43662508,"Sevilla",26,37.38965,-5.98695,"$"
"4003",43950615,"Sevilla",23,37.39288,-5.98474,"$"
"4004",43999388,"Sevilla",30,37.38844,-5.98454,"$"
"4005",43999409,"Sevilla",41,37.38998,-5.98496,"$"
"4006",43999694,"Sevilla",50,37.38877,-5.98682,"$"
"4007",43999764,"Sevilla",48,37.39052,-5.98472,"$"
"4008",44000139,"Sevilla",49,37.38994,-5.98481,"$"
"4009",44444422,"Sevilla",46,37.38941,-5.99694,"$"
"4010",44505931,"Sevilla",44,37.38993,-5.99793,"$"
"4011",44996609,"Sevilla",30,37.38371,-5.99771,"$"
"4012",45063148,"Sevilla",25,37.35345,-5.97676,"$"
"4013",45566696,"Sevilla",39,37.38879,-5.99622,"$"
"4014",45666323,"Sevilla",45,37.383209,-6.001157,"$"
"4015",45707565,"Sevilla",45,37.38508,-6.0068,"$"
"4016",45828738,"Sevilla",31,37.38155,-6.0046,"$"
"4017",45834488,"Sevilla",46,37.3946,-5.98234,"$"
"4018",46366072,"Sevilla",48,37.3923,-5.99975,"$"
"4019",46505241,"Sevilla",28,37.4019,-5.99188,"$"
"4020",46644244,"Sevilla",33,37.39153,-5.99947,"$"
"4021",47591126,"Sevilla",34,37.39625,-5.99,"$"
"4022",47964650,"Sevilla",48,37.39248,-5.98979,"$"
"4023",48076660,"Sevilla",20,37.37137,-5.97226,"$"
"4024",48229464,"Sevilla",40,37.39602,-5.99331,"$"
"4025",48276011,"Sevilla",50,37.38425,-5.99625,"$"
"4026",48320995,"Sevilla",48,37.38604,-5.99614,"$"
"4027",48522469,"Sevilla",38,37.40095,-5.98772,"$"
"4028",48558292,"Sevilla",50,37.36009,-5.98147,"$"
"4029",49067765,"Sevilla",15,37.40462,-5.98213,"$"
"4030",49456036,"Sevilla",37,37.39745,-5.98888,"$"
"4031",49642272,"Sevilla",44,37.39665,-5.9913,"$"
"4032",49914492,"Sevilla",31,37.3852300685995,-6.0033768824909,"$"
"4033",49996521,"Sevilla",28,37.38802,-6.00059,"$"
"4034",50003883,"Sevilla",27,37.387287,-6.002182,"$"
"4035",50081907,"Sevilla",41,37.38596,-5.99765,"$"
"4036",50108906,"Sevilla",35,37.383,-6.00768,"$"
"4037",50122256,"Sevilla",41,37.38307,-6.00748,"$"
"4038",50130371,"Sevilla",35,37.39424,-5.95324,"$"
"4039",50149727,"Sevilla",50,37.38184,-6.00901,"$"
"4040",50149931,"Sevilla",48,37.38119,-6.0071,"$"
"4041",50243366,"Sevilla",42,37.39482,-5.99261,"$"
"4042",50243964,"Sevilla",23,37.36917,-5.97239,"$"
"4043",50274282,"Sevilla",28,37.38111,-6.00828,"$"
"4044",50279327,"Sevilla",35,37.3666,-5.98777,"$"
"4045",50320773,"Sevilla",26,37.38624,-5.99747,"$"
"4046",50323967,"Sevilla",29,37.3666,-5.98777,"$"
"4047",50363926,"Sevilla",50,37.38371,-5.96092,"$"
"4048",50786607,"Sevilla",35,37.38721,-6.00314,"$"
"4049",50790996,"Sevilla",49,37.39596,-5.98517,"$"
"4050",50957705,"Sevilla",27,37.39427,-5.96493,"$"
"4051",51077929,"Sevilla",39,37.40015,-5.99293,"$"
"4052",51121209,"Sevilla",43,37.39366,-5.99026,"$"
"4053",51125241,"Sevilla",44,37.39365,-5.99048,"$"
"4054",51125740,"Sevilla",47,37.39223,-5.99229,"$"
"4055",51125987,"Sevilla",47,37.39392,-5.99229,"$"
"4056",51172780,"Sevilla",50,37.39071,-5.99164,"$"
"4057",51321064,"Sevilla",49,37.38699,-5.99745,"$"
"4058",51322651,"Sevilla",18,37.38751,-5.99602,"$"
"4059",51322823,"Sevilla",15,37.38699,-5.99634,"$"
"4060",51428744,"Sevilla",29,37.4076989004829,-5.98427648665633,"$"
"4061",51477084,"Sevilla",17,37.40783,-5.97983,"$"
"4062",51502598,"Sevilla",38,37.3968,-5.99132,"$"
"4063",51512776,"Sevilla",38,37.395,-5.99282,"$"
"4064",51512783,"Sevilla",31,37.39483,-5.99277,"$"
"4065",51592253,"Sevilla",46,37.39144,-5.99813,"$"
"4066",51657045,"Sevilla",47,37.39222,-5.99172,"$"
"4067",51670028,"Sevilla",44,37.39334,-5.99749,"$"
"4068",51711554,"Sevilla",25,37.36407,-5.96971,"$"
"4069",51748987,"Sevilla",50,37.379,-6.00029,"$"
"4070",51792646,"Sevilla",28,37.38398,-6.00837,"$"
"4071",51792838,"Sevilla",37,37.38186,-6.00933,"$"
"4072",51792927,"Sevilla",37,37.38189,-6.00905,"$"
"4073",51793039,"Sevilla",36,37.38187,-6.00947,"$"
"4074",52022705,"Sevilla",18,37.37729,-5.94939,"$"
"4075",52047492,"Sevilla",49,37.3866,-5.99672,"$"
"4076",52165463,"Sevilla",45,37.39488,-5.99387,"$"
"4077",52170131,"Sevilla",34,37.404797,-5.97425,"$"
"4078",52178541,"Sevilla",25,37.40199,-5.97555,"$"
"4079",52241145,"Sevilla",36,37.362789,-5.963794,"$"
"4080",52304068,"Sevilla",50,37.39668,-5.99467,"$"
"4081",52351024,"Sevilla",29,37.3816,-6.00653,"$"
"4082",52382789,"Sevilla",27,37.36685,-5.987,"$"
"4083",52456668,"Sevilla",20,37.40821,-5.98388,"$"
"4084",52463798,"Sevilla",46,37.39434,-5.99141,"$"
"4085",52535715,"Sevilla",26,37.36295,-5.97152,"$"
"4086",52655440,"Sevilla",26,37.36491,-5.96984,"$"
"4087",52668843,"Sevilla",30,37.3461,-5.98055,"$"
"4088",52839484,"Sevilla",31,37.40619,-5.99047,"$"
"4089",52890786,"Sevilla",48,37.383354,-6.002555,"$"
"4090",52911833,"Sevilla",22,37.362789,-5.963794,"$"
"4091",53140423,"Sevilla",48,37.3866556912167,-6.00553906310307,"$"
"4092",53154542,"Sevilla",37,37.40666,-5.98856,"$"
"4093",53189607,"Sevilla",40,37.39426,-5.99225,"$"
"4094",53189966,"Sevilla",43,37.39203,-5.9904,"$"
"4095",53190129,"Sevilla",49,37.39233,-5.98994,"$"
"4096",53196677,"Sevilla",29,37.40222,-5.9899,"$"
"4097",53212549,"Sevilla",50,37.38371,-6.00233,"$"
"4098",53257771,"Sevilla",46,37.3796885655863,-6.01214838776668,"$"
"4099",53274241,"Sevilla",19,37.40986,-5.97792,"$"
"4100",53340020,"Sevilla",48,37.38262,-6.00087,"$"
"4101",53877073,"Sevilla",27,37.3970006049883,-5.97688568298491,"$"
"4102",166820,"Mallorca",47,39.67932,2.50136,"$"
"4103",252425,"Mallorca",30,39.85299,3.1142,"$"
"4104",323164,"Mallorca",35,39.57382,2.64383,"$"
"4105",453077,"Mallorca",38,39.77664,2.97022,"$"
"4106",557317,"Mallorca",25,39.576,2.65407,"$"
"4107",611583,"Mallorca",36,39.54608,3.33126,"$"
"4108",612483,"Mallorca",42,39.57447,2.64968,"$"
"4109",636974,"Mallorca",25,39.57635,2.65491,"$"
"4110",642426,"Mallorca",25,39.57503,2.6546,"$"
"4111",763446,"Mallorca",38,39.77663,2.96889,"$"
"4112",861054,"Mallorca",24,39.77081,3.02059,"$"
"4113",961399,"Mallorca",50,39.70503,2.79096,"$"
"4114",1015659,"Mallorca",19,39.77088,3.02072,"$"
"4115",1026087,"Mallorca",50,39.40819,3.25869,"$"
"4116",1086700,"Mallorca",35,39.55148,2.62053,"$"
"4117",1139871,"Mallorca",45,39.576,2.63167,"$"
"4118",1140090,"Mallorca",47,39.33236,3.00547,"$"
"4119",1153566,"Mallorca",30,39.5731,2.63614,"$"
"4120",1174390,"Mallorca",45,39.7648,2.71219,"$"
"4121",1208952,"Mallorca",38,39.55405,2.61079,"$"
"4122",1244764,"Mallorca",42,39.88454,3.0115,"$"
"4123",1358913,"Mallorca",36,39.69784,2.69917,"$"
"4124",1682362,"Mallorca",50,39.5755,2.64017,"$"
"4125",1686666,"Mallorca",50,39.57423,2.65918,"$"
"4126",2063559,"Mallorca",30,39.5725,2.63614,"$"
"4127",2085444,"Mallorca",46,39.71607,2.91556,"$"
"4128",2449518,"Mallorca",50,39.44298,3.12351,"$"
"4129",2669792,"Mallorca",40,39.56155,2.62475,"$"
"4130",2752659,"Mallorca",45,39.67982,3.36507,"$"
"4131",3173485,"Mallorca",38,39.90644,3.08002,"$"
"4132",3276753,"Mallorca",25,39.55769,2.61866,"$"
"4133",3453557,"Mallorca",35,39.83355,3.10866,"$"
"4134",3548636,"Mallorca",50,39.5486,2.58886,"$"
"4135",3645207,"Mallorca",46,39.49684,2.8461,"$"
"4136",3658905,"Mallorca",39,39.82856,3.10709,"$"
"4137",3719552,"Mallorca",48,39.56888,2.64397,"$"
"4138",3741214,"Mallorca",35,39.56913,2.64291,"$"
"4139",3856851,"Mallorca",45,39.71933,2.9063,"$"
"4140",4255357,"Mallorca",50,39.57901,2.39501,"$"
"4141",4380837,"Mallorca",35,39.6763,2.5863,"$"
"4142",4406402,"Mallorca",44,39.72618,2.91341,"$"
"4143",4960234,"Mallorca",45,39.4795,2.85441,"$"
"4144",4960764,"Mallorca",50,39.47877,2.85485,"$"
"4145",4961182,"Mallorca",45,39.47838,2.85296,"$"
"4146",5257642,"Mallorca",40,39.38149,2.93856,"$"
"4147",5427946,"Mallorca",39,39.75864,3.16801,"$"
"4148",5548899,"Mallorca",41,39.57482,2.65328,"$"
"4149",5743707,"Mallorca",50,39.47023,3.15096,"$"
"4150",5927250,"Mallorca",50,39.57754,2.39278,"$"
"4151",6041630,"Mallorca",39,39.57014,2.64386,"$"
"4152",6123923,"Mallorca",50,39.57981,2.62773,"$"
"4153",6270031,"Mallorca",45,39.65422,3.43735,"$"
"4154",6441479,"Mallorca",41,39.5744,2.65247,"$"
"4155",6479299,"Mallorca",30,39.73825,3.14033,"$"
"4156",6538224,"Mallorca",25,39.73995,3.13786,"$"
"4157",6982781,"Mallorca",46,39.56937,2.64462,"$"
"4158",7066348,"Mallorca",50,39.4407,2.75859,"$"
"4159",7376613,"Mallorca",43,39.57497,2.64731,"$"
"4160",7758344,"Mallorca",50,39.84233,3.12684,"$"
"4161",7955012,"Mallorca",38,39.51004,2.5286,"$"
"4162",8062048,"Mallorca",44,39.57266,2.65451,"$"
"4163",8966562,"Mallorca",35,39.57906,2.65656,"$"
"4164",9015895,"Mallorca",49,39.57266,2.65451,"$"
"4165",9807206,"Mallorca",49,39.57266,2.65451,"$"
"4166",10135386,"Mallorca",25,39.57551,2.63626,"$"
"4167",10280975,"Mallorca",50,39.46808,3.14614,"$"
"4168",10990516,"Mallorca",36,39.83011,3.10544,"$"
"4169",11110375,"Mallorca",40,39.57266,2.65451,"$"
"4170",11364862,"Mallorca",35,39.57499,2.64922,"$"
"4171",11629741,"Mallorca",37,39.55314,2.60657,"$"
"4172",11675286,"Mallorca",50,39.8291,3.11775,"$"
"4173",11746865,"Mallorca",45,39.56744,2.65584,"$"
"4174",11990730,"Mallorca",39,39.56957,2.64293,"$"
"4175",12119472,"Mallorca",43,39.57291,2.65589,"$"
"4176",12252898,"Mallorca",38,39.83002,3.10545,"$"
"4177",12298608,"Mallorca",30,39.56864,2.66223,"$"
"4178",12304184,"Mallorca",35,39.46438,3.27365,"$"
"4179",12736144,"Mallorca",47,39.82956,3.1063,"$"
"4180",12768056,"Mallorca",45,39.61995,3.29657,"$"
"4181",12866195,"Mallorca",40,39.55729,2.60923,"$"
"4182",13035793,"Mallorca",35,39.53991,2.70967,"$"
"4183",13063047,"Mallorca",35,39.56934,2.64316,"$"
"4184",13098191,"Mallorca",35,39.5708,2.64273,"$"
"4185",13177163,"Mallorca",29,39.82902,3.10646,"$"
"4186",13256891,"Mallorca",45,39.61873,3.29642,"$"
"4187",13526901,"Mallorca",32,39.58828,2.64846,"$"
"4188",13552849,"Mallorca",20,39.70753,2.92783,"$"
"4189",13554699,"Mallorca",48,39.59156,2.67907,"$"
"4190",13714466,"Mallorca",35,39.57752,2.64443,"$"
